% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=42, Sat Jun  6 18:04:39 2026, <python>{}</python>
1 8 0.11215875462880426 1.0000400008000108 0.11429210824981217 1.1429210824981217e-01 0.11876024629842385 0.1475177304964539 0.0114401166908783 0.11474374161991541 nan 0.0   
2 16 0.13517035420334603 1.27310865863168 0.11429210824981217 1.1440964309848978e-01 0.11814894758903283 0.12857179960003118 0.004729344104151378 0.11640229483642772 nan 0.0   
3 24 0.15348405452940758 1.7347240407156355 0.10785920225674639 1.0785920225674639e-01 0.11144688055894902 0.11759384893713254 0.0062358852778657825 0.10901053951846185 nan 0.1   
4 32 0.1800842143072038 1.7900080059947272 0.10785920225674639 1.0907624041952402e-01 0.11899650970954023 0.13041934836628544 0.005149779943181998 0.11633868358968269 nan 0.1   
5 40 0.18147648294549318 2.1854535040648453 0.10785920225674639 1.0796221322537103e-01 0.11823245970739216 0.13505588230365795 0.011534162610001841 0.11508322932150528 nan 0.1   
6 48 0.1564519624984282 2.1723976211637672 0.10785920225674639 1.1158301314622809e-01 0.11669485071062513 0.18348704784336556 0.010151506511604347 0.11493649197952055 nan 0.1   
7 56 0.13213817664330177 2.4503258311811735 0.10750595904071614 1.0750595904071614e-01 0.11357818369087014 0.12239032769556024 0.007202387115996356 0.11117680044806316 nan 0.1   
8 64 0.1127057244618291 2.5554378756937255 0.10579814527713005 1.0579814527713005e-01 0.11287865135405228 0.11922503725782418 0.0066850010268106885 0.10891051334348734 nan 0.2   
9 72 0.09497640903162295 2.807866110932326 0.10579814527713005 1.0819234739045114e-01 0.11526099966751635 0.12007702743380722 0.006881914070493822 0.10926931682040958 nan 0.2   
10 80 0.08568206690802203 2.8234978520207097 0.10579814527713005 1.0791410818267266e-01 0.11202034244320713 0.11610845295055827 0.003657568405254663 0.10983760337228476 nan 0.2   
11 88 0.0898099649372848 2.9890555682706883 0.10579814527713005 1.0890262710304977e-01 0.11455396052294287 0.11663675980517818 0.0060248642930007534 0.10983939352976091 nan 0.2   
12 96 0.07863011537223187 2.982261353097337 0.10579814527713005 1.0750595904071614e-01 0.1120873067511845 0.11683006535947715 0.004721300307511389 0.11010821565271955 nan 0.2   
13 104 0.08076004706155476 3.193349310846435 0.10553018772196854 1.0553018772196854e-01 0.11172187900309716 0.1260515953793513 0.003752271207267066 0.10883228875841844 nan 0.2   
14 112 0.08855397066276842 3.2792253391260884 0.10553018772196854 1.0638567236980567e-01 0.11013603158618268 0.11386810823200522 0.004749416628669789 0.10748857676341139 nan 0.3   
15 120 0.09171673314318858 4.215159326687739 0.10488100040338844 1.0488100040338844e-01 0.10764079147640793 0.11552884167925126 0.004069461669822583 0.10638805467004675 nan 0.3   
16 128 0.08316352675018412 4.034692808520225 0.10488100040338844 1.0638567236980567e-01 0.1118619989852867 0.1145234808531056 0.005136669230235258 0.10834138324773424 nan 0.3   
17 136 0.07404261509613005 4.563441170094967 0.10488100040338844 1.0599405246624860e-01 0.10932408283401662 0.11569247600881372 0.007637743140533948 0.10675502638796447 nan 0.3   
18 144 0.06455083971517192 4.390550186714192 0.10488100040338844 1.0553018772196854e-01 0.10876462996977287 0.11429210824981217 0.003938728442307693 0.1062600925342575 nan 0.3   
19 152 0.06548716560996039 4.3671763877861896 0.1042790253921857 1.0427902539218570e-01 0.10819234739045114 0.11188698690395393 0.002312496715083656 0.1067469291134912 nan 0.4   
20 160 0.07078795383732314 4.8466967140570185 0.1042790253921857 1.0625395139468430e-01 0.10868560357890766 0.11031376596673448 0.0030470766355139567 0.10694545893795171 nan 0.4   
21 168 0.07195230246132635 5.37741028577673 0.1042790253921857 1.0579814527713005e-01 0.10737233340486085 0.11051629072681701 0.0018473388005241786 0.10602604833590717 nan 0.4   
22 176 0.06614018132095832 5.870767697960804 0.1042790253921857 1.0625395139468430e-01 0.10805260841930275 0.11144688055894902 0.0023890172021917566 0.10651918388852938 nan 0.4   
23 184 0.062391775272032005 6.166394952539752 0.10414991275320529 1.0414991275320529e-01 0.10791410818267266 0.11144539337474124 0.004203454040110133 0.10625631846864558 nan 0.4   
24 192 0.05925748296887643 5.982842446251827 0.10414991275320529 1.0553018772196854e-01 0.10862786337145924 0.1128464211722926 0.002634206223298796 0.10697920862495358 nan 0.4   
25 200 0.06516532921064949 5.908236227948841 0.10414991275320529 1.0566356720202874e-01 0.10750595904071614 0.1110399316677344 0.001572168587434919 0.10665329872779328 nan 0.5   
26 208 0.06948837621370559 6.314574214712062 0.10414991275320529 1.0454076084473329e-01 0.10665269540725308 0.10692454510752003 0.0011263998303899792 0.10579814527713005 nan 0.5   
27 216 0.061696182968022366 6.23320762056238 0.10414991275320529 1.0651858447104257e-01 0.10890262710304977 0.1146701059605999 0.004452273426207687 0.10770881501123863 nan 0.5   
28 224 0.054731630196394786 6.328790933599751 0.10414991275320529 1.0553018772196854e-01 0.10819234739045114 0.10947767327554447 0.0029547467077377654 0.10632099920194149 nan 0.5   
29 232 0.05431837469417222 6.272508935383715 0.10414991275320529 1.0625395139468430e-01 0.10764079147640793 0.11101724122155565 0.000964796683881497 0.10724050254385142 nan 0.5   
30 240 0.04832319441430015 6.468633990562842 0.10329003907833512 1.0329003907833512e-01 0.10862786337145924 0.1115830131462281 0.0049973719946241335 0.10546409339074703 nan 0.5   
31 248 0.039524151448501264 6.543932587305121 0.10329003907833512 1.0553018772196854e-01 0.10920884171583889 0.11073714227187592 0.0028017446521440004 0.1068127896010519 nan 0.6   
32 256 0.03851407613646711 5.800275099261113 0.10329003907833512 1.0329003907833512e-01 0.10651858447104257 0.10849231934742565 0.002037625914547203 0.10513666334302285 nan 0.6   
33 264 0.03588636064666795 5.877580666148095 0.10316165366349384 1.0316165366349384e-01 0.107108671682842 0.10849231934742565 0.0025976669748881687 0.10470845314369132 nan 0.6   
34 272 0.03623233369292098 6.083501819198508 0.10316165366349384 1.0414991275320529e-01 0.10526699353417734 0.10750595904071614 0.003092846289083573 0.10421446907269549 nan 0.6   
35 280 0.03387117698921155 6.06187802951117 0.10316165366349384 1.0414991275320529e-01 0.10526699353417734 0.10638567236980567 0.0010528871349358426 0.10427960916191559 nan 0.6   
36 288 0.033764009115775054 5.979295052029176 0.10316165366349384 1.0329003907833512e-01 0.10638567236980567 0.1080929445942933 0.0035873394460088637 0.1037199759157702 nan 0.7   
37 296 0.032348487407083244 6.4746162230728 0.10217237841456583 1.0217237841456583e-01 0.10553018772196854 0.10638567236980567 0.003028841247947278 0.10322570190337577 nan 0.7   
38 304 0.029748344901914036 6.706312277044983 0.10217237841456583 1.0329003907833512e-01 0.10526699353417734 0.10638567236980567 0.0004597139009220319 0.10513716356107661 nan 0.7   
39 312 0.027539895283864364 7.499902343878105 0.10217237841456583 1.0230002667020921e-01 0.10414991275320529 0.10539799905952552 0.001976954455842228 0.10329003907833512 nan 0.7   
40 320 0.02813318572040954 6.811354929652981 0.10217237841456583 1.0217237841456583e-01 0.10316165366349384 0.10513716356107661 0.0011833814251416275 0.10223620254238752 nan 0.7   
41 328 0.027780540246463037 6.7630231552173 0.10217237841456583 1.0316165366349384e-01 0.10526699353417734 0.10791410818267266 0.0017441174749768251 0.1037199759157702 nan 0.7   
42 336 0.027737242135401716 7.412153617646226 0.10217237841456583 1.0230002667020921e-01 0.10414991275320529 0.1062539513946843 0.0016764958889077808 0.10316165366349384 nan 0.8   
43 344 0.02474345199121387 6.807428202297252 0.10217237841456583 1.0217237841456583e-01 0.1045407608447333 0.10678801298454399 0.0005608906294818916 0.10440930557062589 nan 0.8   
44 352 0.02052550162064759 7.475477096531816 0.10217237841456583 1.0217237841456583e-01 0.10341958396752915 0.10539799905952552 0.001742289531596053 0.10266701603902983 nan 0.8   
45 360 0.02025509692094939 7.075943697014477 0.10217237841456583 1.0217237841456583e-01 0.10316165366349384 0.10341958396752915 0.001117660663769282 0.10217237841456583 nan 0.8   
46 368 0.01765153464440385 6.8207633196307365 0.10217237841456583 1.0217237841456583e-01 0.10414991275320529 0.10553018772196854 0.002471159742575113 0.10217237841456583 nan 0.9   
47 376 0.018119659673593847 7.129650389524146 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10513716356107661 0.001483404793783727 0.10217237841456583 nan 0.9   
48 384 0.014830959248043871 7.1666078499672485 0.10217237841456583 1.0217237841456583e-01 0.10316165366349384 0.10329003907833512 0.001117660663769282 0.10217237841456583 nan 0.9   
49 392 0.01830077769983552 7.276062414672287 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10526699353417734 0.001483404793783727 0.10217237841456583 nan 0.9   
50 400 0.02007838943537215 9.190954902425377 0.10217237841456583 1.0217237841456583e-01 0.10316165366349384 0.10414991275320529 0.0010534679563486415 0.10217237841456583 nan 0.9   
51 408 0.01619789063526764 10.57040979320104 0.10217237841456583 1.0217237841456583e-01 0.10329003907833512 0.10513716356107661 0.0016772939099146678 0.10217237841456583 nan 0.9   
52 416 0.01374118707493044 11.985539585925313 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10316165366349384 0.000989275248928001 0.10217237841456583 nan 1.0   
53 424 0.014389233606866761 12.455799050247434 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10217237841456583 0.0 0.10217237841456583 nan 1.0   
54 432 0.01292622254587864 12.778135712956324 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10414991275320529 0.000558830331884641 0.10217237841456583 nan 1.0   
55 440 0.01206416220062552 13.371788060295398 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10316165366349384 0.0 0.10217237841456583 nan 1.0   
56 448 0.010956169132590062 14.805090439607534 0.10217237841456583 1.0217237841456583e-01 0.10217237841456583 0.10329003907833512 0.0 0.10217237841456583 nan 1.0   
