% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Thu Jun  4 16:29:16 2026
1 8 -0.07446673652417252 -0.027499604109694167 0.056793358532333124 0.18505213607433385 0.8860697520787123 0.9683977428246326 0.9991546177629209 1.0154844217118721 1.116945676927425
2 16 -0.07446673652417252 -0.027499604109694167 0.056793358532333124 0.18505213607433385 0.8860697520787123 0.9683977428246326 0.9991546177629209 1.0154844217118721 1.116945676927425
3 24 -0.07446673652417252 -0.027499604109694167 0.056793358532333124 0.18505213607433385 0.8860697520787123 0.9683977428246326 0.9991546177629209 1.0154844217118721 1.116945676927425
4 32 -0.07446673652417252 -0.027499604109694167 0.056793358532333124 0.18505213607433385 0.8860697520787123 0.9683977428246326 0.9991546177629209 1.0154844217118721 1.116945676927425
5 40 -0.07446673652417252 -0.027499604109694167 0.056793358532333124 0.18505213607433385 0.8860697520787123 0.9683977428246326 0.9991546177629209 1.0154844217118721 1.116945676927425
6 48 -0.17419382012514126 -0.0830561058364384 0.04186933320213454 0.19421460886932335 0.8575043739415263 0.9197497398648017 0.9873257808017107 1.0482446445284455 1.1597920643251127
7 56 -0.17419382012514126 -0.0830561058364384 0.04186933320213454 0.19421460886932335 0.8575043739415263 0.9197497398648017 0.9873257808017107 1.0482446445284455 1.1597920643251127
8 64 -0.17419382012514126 -0.0830561058364384 0.04186933320213454 0.19421460886932335 0.8575043739415263 0.9197497398648017 0.9873257808017107 1.0482446445284455 1.1597920643251127
9 72 -0.17419382012514126 -0.0830561058364384 0.04186933320213454 0.19421460886932335 0.8575043739415263 0.9197497398648017 0.9873257808017107 1.0482446445284455 1.1597920643251127
10 80 -0.17419382012514126 -0.0830561058364384 0.04186933320213454 0.19421460886932335 0.8575043739415263 0.9197497398648017 0.9873257808017107 1.0482446445284455 1.1597920643251127
11 88 -0.151891207841428 -0.07055657069738829 0.03812683599277626 0.36266145984790277 0.7627224041323029 0.9685095009144412 0.9808389407032652 1.0357953918949188 1.202217434328104
12 96 -0.151891207841428 -0.07055657069738829 0.03812683599277626 0.36266145984790277 0.7627224041323029 0.9685095009144412 0.9808389407032652 1.0357953918949188 1.202217434328104
13 104 -0.151891207841428 -0.07055657069738829 0.03812683599277626 0.36266145984790277 0.7627224041323029 0.9685095009144412 0.9808389407032652 1.0357953918949188 1.202217434328104
14 112 -0.151891207841428 -0.07055657069738829 0.03812683599277626 0.36266145984790277 0.7627224041323029 0.9685095009144412 0.9808389407032652 1.0357953918949188 1.202217434328104
15 120 -0.151891207841428 -0.07055657069738829 0.03812683599277626 0.36266145984790277 0.7627224041323029 0.9685095009144412 0.9808389407032652 1.0357953918949188 1.202217434328104
16 128 -0.2633273734819654 -0.1335215519688825 0.11738360284722686 0.4351011269538546 0.7193885839828889 0.8421418485692916 0.9378906482878697 1.1066107966576468 1.2919175084726877
17 136 -0.2633273734819654 -0.1335215519688825 0.11738360284722686 0.4351011269538546 0.7193885839828889 0.8421418485692916 0.9378906482878697 1.1066107966576468 1.2919175084726877
18 144 -0.2633273734819654 -0.1335215519688825 0.11738360284722686 0.4351011269538546 0.7193885839828889 0.8421418485692916 0.9378906482878697 1.1066107966576468 1.2919175084726877
19 152 -0.2633273734819654 -0.1335215519688825 0.11738360284722686 0.4351011269538546 0.7193885839828889 0.8421418485692916 0.9378906482878697 1.1066107966576468 1.2919175084726877
20 160 -0.2633273734819654 -0.1335215519688825 0.11738360284722686 0.4351011269538546 0.7193885839828889 0.8421418485692916 0.9378906482878697 1.1066107966576468 1.2919175084726877
21 168 -0.41665999710405766 -0.10935627488417182 0.24189191349325562 0.44175084409172005 0.6526916024883126 0.7153352676868623 0.9778787200131602 1.2001674709315666 1.2905969074454477
22 176 -0.41665999710405766 -0.10935627488417182 0.24189191349325562 0.44175084409172005 0.6526916024883126 0.7153352676868623 0.9778787200131602 1.2001674709315666 1.2905969074454477
23 184 -0.41665999710405766 -0.10935627488417182 0.24189191349325562 0.44175084409172005 0.6526916024883126 0.7153352676868623 0.9778787200131602 1.2001674709315666 1.2905969074454477
24 192 -0.41665999710405766 -0.10935627488417182 0.24189191349325562 0.44175084409172005 0.6526916024883126 0.7153352676868623 0.9778787200131602 1.2001674709315666 1.2905969074454477
25 200 -0.41665999710405766 -0.10935627488417182 0.24189191349325562 0.44175084409172005 0.6526916024883126 0.7153352676868623 0.9778787200131602 1.2001674709315666 1.2905969074454477
26 208 -0.3964125929013348 -0.2827839421795403 0.13086501668795952 0.6461762601785309 0.5905277971353515 0.6795245470040984 0.8686409848038116 1.1040910466907738 1.4886131502058149
27 216 -0.3964125929013348 -0.2827839421795403 0.13086501668795952 0.6461762601785309 0.5905277971353515 0.6795245470040984 0.8686409848038116 1.1040910466907738 1.4886131502058149
28 224 -0.3964125929013348 -0.2827839421795403 0.13086501668795952 0.6461762601785309 0.5905277971353515 0.6795245470040984 0.8686409848038116 1.1040910466907738 1.4886131502058149
29 232 -0.3964125929013348 -0.2827839421795403 0.13086501668795952 0.6461762601785309 0.5905277971353515 0.6795245470040984 0.8686409848038116 1.1040910466907738 1.4886131502058149
29 232 -0.3964125929013348 -0.2827839421795403 0.13086501668795952 0.6461762601785309 0.5905277971353515 0.6795245470040984 0.8686409848038116 1.1040910466907738 1.4886131502058149
