% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Thu Jun  4 16:29:16 2026, <python>{}</python>
1 8 0.12300817245295993 0 0.11509239585345443 0.1245071229516849 0.42926014742683355 0.24715522380014898 0.5784613321983632 0.6048755888431528
2 16 0.10501937964842008 0 0.11429210824981217 -0.09623662900708752 0.4801543945055265 0.1381128994498712 0.2588837952343521 0.6431630989997098
3 24 0.09087099428211824 0 0.11509239585345443 0.13040628106017765 0.4084188431649777 0.06442906224506165 0.27221600496560755 0.6814703524936914
4 32 0.08029236301340993 0 0.11429210824981217 -0.03559665490612174 0.3316900574856714 0.05900765192409009 0.3542584864622793 0.5858310559885995
5 40 0.06808273559680886 0 0.11313502471806891 0.07024475773094563 0.4371428041816697 0.08281886868622423 0.35265862040844825 0.6579827307095173
6 48 0.06599728452337335 0 0.1110399316677344 -0.04977864952303146 0.3878348375219837 0.11397539201189273 0.26240743729341476 0.6531421288129954
7 56 0.06407273426667599 0 0.11260150375939848 -0.030118445956702714 0.38271933744014264 0.11716571054078335 0.1966625196240786 0.6527584746454093
8 64 0.05328606449322161 0 0.1107757113400405 0.002217266766687891 0.4121775207587893 0.10381440055363816 0.30229818965634037 0.6244074340965237
9 72 0.04724477916002077 0 0.11162391327680588 -0.006321660941914125 0.406492668755455 0.06486547393833472 0.25601527225935106 0.6458439077840777
10 80 0.04315443077115447 0 0.11162391327680588 -0.036427720055193936 0.41144789970039924 0.06411783259321538 0.27084322515540254 0.6461704143980055
11 88 0.04362480713133874 0 0.11247116124070744 0.012421728125599725 0.38650831386774565 0.09282788489921659 0.20798516871919767 0.6442443583590864
12 96 0.03747694874870692 0 0.11162391327680588 0.02147394873113156 0.3803457320293962 0.07667074551313975 0.2395312987127284 0.6415830230766594
13 104 0.03656615025792832 0 0.10941017694992083 0.028324058174721566 0.40259737459561173 0.07171751427145517 0.2729908710799017 0.6295101560380899
14 112 0.034819482669874134 0 0.10941017694992083 0.06040635667423844 0.39002005816150037 0.08998778153999314 0.288920931775067 0.6312463258934012
15 120 0.03641825604995788 0 0.11051629072681701 0.06547906189653974 0.381775248155541 0.0699910923922114 0.31513937749321425 0.6256136492455406
16 128 0.033990239634571165 0 0.10941017694992083 0.08223832758758869 0.3854055152218332 0.0893753702739302 0.2834220976179478 0.6360171510449911
17 136 0.031374866371176 0 0.11051629072681701 0.004835570212090939 0.40513912165620053 0.059181625534263 0.322522331170017 0.627131523602844
18 144 0.027939577171573395 0 0.10941017694992083 0.03970203789726279 0.3888110585363018 0.07908256019893686 0.2937689282570695 0.6246912860344285
19 152 0.02333486034815803 0 0.10941017694992083 0.06888218848122989 0.3785872569093434 0.08490610555138207 0.29148775851180375 0.6302611538179511
20 160 0.02067646361474521 0 0.11051629072681701 0.047908360786425956 0.40081878266423177 0.06766379443961128 0.3124376028720534 0.6281560957633882
21 168 0.017672413903651363 0 0.10941017694992083 0.06903847828233596 0.384924966971232 0.07675653393863854 0.28725258832301676 0.6296798247767342
22 176 0.016226539057212892 0 0.10941017694992083 0.033408120852857104 0.40338447141927697 0.0802886810590237 0.26914805554787036 0.6313305320168001
23 184 0.014303653823801072 0 0.10941017694992083 0.05990336828517396 0.3998689238831572 0.08644045163343499 0.28194739012796516 0.6321516900574377
24 192 0.013675669305168182 0 0.10941017694992083 0.04201899274194932 0.40107549465920816 0.08680043225145412 0.285331600045117 0.6282204883188056
25 200 0.011914215900049794 0 0.10941017694992083 0.05321894951806791 0.3991982154045515 0.07592240143470622 0.26750084017983905 0.637284423207936
26 208 0.010677883345852658 0 0.10941017694992083 0.03735281423803171 0.4227590236742677 0.0787878763467908 0.27264360022340534 0.6390351882461761
27 216 0.00940128781801837 0 0.10941017694992083 0.049552698547308836 0.40617267553529174 0.08214665798186775 0.27649729981633075 0.634061639414171
28 224 0.008895881732659285 0 0.10941017694992083 0.04493865608009407 0.41513253693360747 0.07913901870081413 0.2897065458576591 0.631215757385078
29 232 0.009274391525021344 0 0.10941017694992083 0.0336164476650574 0.4222848514747947 0.08322380161615696 0.2795399351156584 0.6360053387670985
29 232 0.009274391525021344 0 0.10941017694992083 0.0336164476650574 0.4222848514747947 0.08322380161615696 0.2795399351156584 0.6360053387670985
